num,load
456,4
457,4
458,4
459,5
460,5
461,5
462,4
463,4
464,6
465,2
466,2
467,1
468,2
469,7
470,6
471,4
472,7
473,5
474,5
475,5
476,10
477,7
478,7
479,6
480,7
481,7
482,4
483,2
484,7
485,6
486,6
487,2
488,4
489,3
490,5
491,8
492,9
493,4
494,8
495,5
496,9
497,8
498,7
499,6
500,1
501,2
502,8
503,3
504,6
505,5
506,9
507,7
508,3
509,3
510,8
511,8
512,6
513,6
514,4
515,5
516,6
517,5
518,3
519,5
520,8
521,9
522,4
523,3
524,3
525,6
526,4
527,4
528,5
529,4
530,3
531,3
532,5
533,6
534,3
535,3
536,9
537,3
538,8
539,9
540,2
541,5
542,7
543,6
544,8
545,6
546,9
547,5
548,7
549,7
550,6
551,2
552,5
553,3
554,6
555,5
556,5
557,11
558,2
559,6
560,7
561,8
562,12
563,5
564,5
565,3
566,6
567,6
568,3
569,7
570,8
571,10
572,2
573,1
574,2
575,2
576,9
577,4
578,5
579,9
580,8
581,2
582,4
583,5
584,6
585,5
586,5
587,5
588,5
589,8
590,6
591,8
592,6
593,3
594,4
595,7
596,9
597,4
598,5
599,7
600,9
601,6
602,3
603,6
604,5
605,5
606,4
607,4
608,4
609,5
610,8
611,5
612,5
613,3
614,2
615,3
616,10
617,6
618,3
619,6
620,4
621,3
622,2
623,11
624,5
625,6
626,4
627,5
628,8
629,6
630,6
631,9
632,8
633,4
634,10
635,7
636,7
637,4
638,5
639,6
640,6
641,6
642,5
643,8
644,1
645,8
646,7
647,1
648,5
649,4
650,3
651,6
652,1
653,6
654,3
655,9
656,4
657,4
658,7
659,2
660,4
661,3
662,7
663,7
664,7
665,6
666,5
667,9
668,8
669,8
670,4
671,3
672,2
673,5
674,7
675,6
676,3
677,6
678,7
679,3
680,3
681,4
682,4
683,4
684,4
685,6
686,3
687,8
688,6
689,0
690,5
691,5
692,2
693,5
694,4
695,4
696,3
697,3
698,2
699,5
700,8
701,4
702,7
703,5
704,7
705,2
706,1
707,3
708,9
709,2
710,6
711,4
712,5
713,4
714,8
715,5
716,4
717,4
718,8
719,6
720,3
721,5
722,3
723,4
724,3
725,8
726,4
727,10
728,6
729,6
730,5
731,6
732,8
733,5
734,4
735,15
736,3
737,0
738,8
739,3
740,6
741,2
742,4
743,3
744,2
745,8
746,8
747,3
748,5
749,10
750,9
751,4
752,4
753,6
754,4
755,6
756,1
757,8
758,4
759,3
760,5
761,2
762,7
763,3
764,8
765,5
766,8
767,6
768,10
769,4
770,8
771,5
772,8
773,8
774,7
775,10
776,1
777,1
778,6
779,5
780,6
781,8
782,10
783,6
784,7
785,11
786,6
787,5
788,2
789,4
790,1
791,4
792,6
793,5
794,3
795,5
796,7
797,4
798,10
799,7
800,7
801,5
802,9
803,4
804,4
805,7
806,8
807,5
808,6
809,2
810,3
811,9
812,2
813,7
814,4
815,3
816,9
817,9
818,5
819,5
820,3
821,8
822,4
823,1
824,3
825,5
826,1
827,9
828,4
829,7
830,8
831,4
832,2
833,8
834,3
835,2
836,8
837,7
838,3
839,5
840,4
841,10
842,7
843,5
844,8
845,7
846,5
847,4
848,5
849,10
850,5
851,6
852,6
853,5
854,5
855,7
856,4
857,10
858,5
859,7
860,4
861,5
862,8
863,7
864,6
865,6
866,1
867,8
868,5
869,5
870,7
871,4
872,2
873,5
874,7
875,4
876,5
877,7
878,4
879,5
880,7
881,5
882,10
883,5
884,6
885,2
886,7
887,4
888,6
889,7
890,6
891,5
892,4
893,4
894,2
895,10
896,8
897,11
898,7
899,4
900,4
901,5
902,9
903,6
904,4
905,2
906,8
907,4
908,4
909,11
910,3
911,9
912,6
913,8
914,8
915,9
916,3
917,6
918,6
919,7
920,4
921,5
922,10
923,5
924,6
925,6
926,2
927,6
928,5
929,6
930,8
931,8
932,5
933,3
934,7
935,6
936,3
937,8
938,6
939,2
940,9
941,6
942,4
943,5
944,6
945,2
946,4
