num,load
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,2
98,3
99,3
100,4
101,3
102,3
103,3
104,4
105,2
106,0
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,1
146,1
147,2
148,1
149,1
150,1
151,2
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,1
196,0
197,0
198,0
199,1
200,1
201,3
202,1
203,2
204,1
205,3
206,3
207,5
208,1
209,2
210,3
211,3
212,2
213,4
214,3
215,4
216,2
217,4
218,0
219,2
220,3
221,3
222,0
223,3
224,0
225,3
226,1
227,2
228,0
229,1
230,1
231,0
232,1
233,1
234,0
235,0
236,0
237,0
238,1
239,1
240,1
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,1
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,1
276,1
277,1
278,0
279,0
280,1
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,1
295,1
296,0
297,2
298,1
299,1
300,1
301,2
302,2
303,3
304,0
305,3
306,5
307,4
308,4
309,5
310,6
311,5
312,7
313,5
314,9
315,14
316,11
317,7
318,7
319,7
320,11
321,7
322,7
323,6
324,10
325,10
326,4
327,10
328,10
329,7
330,15
331,10
332,8
333,7
334,9
335,8
336,13
337,5
338,5
339,4
340,7
341,4
342,3
343,4
344,5
345,5
346,4
347,1
348,3
349,1
350,0
351,1
352,0
353,0
354,1
355,0
356,1
357,0
358,1
359,0
360,1
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,1
395,0
396,1
397,0
398,1
399,1
400,2
401,5
402,5
403,3
404,4
405,3
406,10
407,5
408,1
409,4
410,12
411,13
412,16
413,8
414,23
415,17
416,18
417,20
418,23
419,21
420,21
421,16
422,30
423,21
424,28
425,33
426,36
427,30
428,28
429,21
430,32
431,26
432,30
433,28
434,36
435,27
436,29
437,24
438,25
439,26
440,33
441,26
442,24
443,15
444,24
445,17
446,18
447,15
448,22
449,14
450,17
451,16
452,14
453,9
454,18
455,3
456,9
457,8
458,6
459,5
460,3
461,3
462,2
463,4
464,0
465,2
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,1
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,2
499,3
500,1
501,0
502,0
503,2
504,2
505,2
506,1
507,1
508,2
509,8
510,9
511,5
512,8
513,9
514,7
515,13
516,14
517,21
518,19
519,16
520,23
521,19
522,17
523,19
524,19
525,23
526,30
527,37
528,35
529,44
530,34
531,39
532,46
