num,load
1204,3
1205,8
1206,17
1207,9
1208,10
1209,9
1210,11
1211,7
1212,8
1213,9
1214,10
1215,10
1216,10
1217,7
1218,14
1219,9
1220,8
1221,6
1222,12
1223,11
1224,12
1225,3
1226,10
1227,8
1228,13
1229,13
1230,13
1231,9
1232,11
1233,7
1234,15
1235,12
1236,8
1237,6
1238,5
1239,8
1240,10
1241,11
1242,8
1243,11
1244,14
1245,8
1246,7
1247,7
1248,4
1249,13
1250,10
1251,11
1252,14
1253,9
1254,10
1255,14
1256,10
1257,11
1258,6
1259,4
1260,10
1261,12
1262,11
1263,8
1264,6
1265,3
1266,23
1267,4
1268,17
1269,7
1270,8
1271,10
1272,5
1273,8
1274,9
1275,7
1276,6
1277,10
1278,9
1279,8
1280,12
1281,6
1282,6
1283,8
1284,13
1285,10
1286,17
1287,12
1288,10
1289,4
1290,13
1291,10
1292,10
1293,15
1294,4
1295,5
1296,8
1297,8
1298,10
1299,8
1300,10
1301,8
1302,8
1303,10
1304,10
1305,7
1306,9
1307,10
1308,8
1309,8
1310,8
1311,8
1312,11
1313,9
1314,12
1315,10
1316,6
1317,9
1318,4
1319,5
1320,8
1321,3
1322,12
1323,8
1324,15
1325,3
1326,10
1327,8
1328,11
1329,5
1330,9
1331,6
1332,13
1333,5
1334,8
1335,1
1336,7
1337,3
1338,8
1339,9
1340,10
1341,7
1342,8
1343,8
1344,7
1345,5
1346,5
1347,9
1348,6
1349,11
1350,10
1351,6
1352,10
1353,11
1354,16
1355,5
1356,10
1357,10
1358,11
1359,5
1360,10
1361,7
1362,14
1363,13
1364,8
1365,11
1366,5
1367,8
1368,10
1369,5
1370,14
1371,13
1372,8
1373,11
1374,11
1375,4
1376,9
1377,8
1378,11
1379,14
1380,8
1381,7
1382,8
1383,4
1384,10
1385,11
1386,8
1387,7
1388,6
1389,5
1390,9
1391,7
1392,12
1393,5
1394,12
1395,9
1396,10
1397,8
1398,14
1399,2
1400,10
1401,6
1402,10
1403,5
1404,10
1405,8
1406,8
1407,3
1408,10
1409,8
1410,8
1411,10
1412,10
1413,9
1414,11
1415,10
1416,11
1417,7
1418,9
1419,6
1420,9
1421,10
1422,12
1423,10
1424,9
1425,11
1426,15
1427,7
1428,15
1429,10
1430,6
1431,6
1432,6
1433,15
1434,11
1435,7
1436,16
1437,11
1438,4
1439,11
1440,8
1441,7
1442,13
1443,6
1444,10
1445,13
1446,11
1447,7
1448,7
1449,9
1450,11
1451,8
1452,3
1453,10
1454,8
1455,11
1456,7
1457,7
1458,11
1459,13
1460,12
1461,7
1462,10
1463,10
1464,12
1465,9
1466,7
1467,14
1468,12
1469,14
1470,10
1471,9
1472,4
1473,7
1474,9
1475,13
1476,5
1477,6
1478,8
1479,8
1480,8
1481,7
1482,9
1483,11
1484,11
1485,12
1486,7
1487,10
1488,10
1489,8
1490,9
1491,9
1492,8
1493,11
1494,3
1495,8
1496,7
1497,10
1498,10
1499,7
1500,11
1501,5
1502,6
1503,9
1504,8
1505,13
1506,12
1507,8
1508,11
1509,9
1510,6
1511,6
1512,7
1513,9
1514,12
1515,9
1516,8
1517,4
1518,14
1519,13
1520,7
1521,7
1522,11
1523,8
1524,12
1525,6
1526,6
1527,3
1528,10
1529,5
1530,15
1531,6
1532,10
1533,4
1534,8
1535,6
1536,5
1537,13
1538,12
1539,11
1540,12
1541,17
1542,7
1543,7
1544,7
1545,12
1546,14
1547,10
1548,4
1549,17
1550,12
1551,9
1552,10
1553,11
1554,12
1555,13
1556,14
1557,23
1558,4
1559,3
1560,8
1561,11
1562,13
1563,12
1564,7
1565,19
1566,11
1567,9
1568,5
1569,11
1570,14
1571,14
1572,13
1573,12
1574,6
1575,13
1576,11
1577,8
1578,10
1579,9
1580,14
1581,12
1582,12
1583,12
1584,10
1585,8
1586,11
1587,7
1588,11
1589,26
1590,8
1591,10
1592,14
1593,11
1594,8
1595,11
1596,12
1597,12
1598,11
1599,17
1600,10
1601,13
1602,7
1603,6
1604,8
1605,15
1606,9
1607,9
1608,10
1609,9
1610,12
1611,12
1612,12
1613,12
1614,5
1615,14
1616,11
1617,9
1618,12
1619,7
1620,12
1621,17
1622,4
1623,13
1624,9
1625,9
1626,12
1627,11
1628,9
1629,8
1630,10
1631,11
1632,8
1633,16
1634,12
1635,5
1636,17
1637,14
1638,9
1639,5
1640,12
1641,8
1642,7
1643,9
1644,5
1645,12
1646,7
1647,7
1648,10
1649,7
1650,7
1651,7
1652,9
1653,15
1654,5
1655,7
1656,10
1657,13
1658,10
1659,9
1660,12
1661,15
1662,16
1663,11
1664,12
1665,10
1666,12
1667,9
1668,13
1669,14
1670,13
1671,10
1672,7
1673,10
1674,10
1675,11
1676,11
1677,21
1678,11
1679,2
1680,11
1681,6
1682,7
1683,12
1684,8
1685,11
1686,14
1687,14
1688,13
1689,6
1690,11
1691,6
1692,11
1693,16
1694,8
1695,9
1696,10
1697,13
1698,7
1699,13
1700,9
1701,12
1702,12
1703,2
1704,5
1705,8
1706,12
1707,11
1708,9
1709,11
1710,9
1711,13
1712,9
1713,7
1714,11
1715,12
1716,7
1717,10
1718,10
1719,7
1720,8
1721,5
1722,6
1723,7
1724,4
1725,3
1726,8
1727,4
1728,6
1729,3
1730,2
1731,9
1732,5
1733,11
1734,7
1735,4
1736,2
1737,5
1738,7
1739,6
1740,2
1741,5
1742,6
1743,7
1744,6
1745,3
1746,4
1747,9
1748,5
1749,8
1750,6
1751,4
1752,7
1753,2
1754,7
1755,7
1756,6
1757,5
1758,5
1759,3
1760,5
1761,6
1762,8
1763,4
1764,2
1765,8
1766,10
1767,7
1768,7
1769,2
1770,1
1771,3
1772,5
1773,4
1774,3
1775,10
1776,6
1777,2
1778,12
1779,2
1780,3
1781,6
1782,5
1783,6
1784,10
1785,8
1786,4
1787,5
1788,3
1789,4
1790,8
1791,9
1792,8
1793,2
1794,5
1795,5
1796,1
1797,2
1798,2
1799,6
1800,0
1801,3
1802,5
1803,3
1804,10
1805,3
1806,2
1807,6
1808,5
1809,4
1810,2
1811,6
1812,1
1813,3
1814,2
1815,4
1816,4
1817,4
1818,3
1819,3
1820,5
1821,3
1822,5
1823,5
1824,10
1825,1
1826,6
1827,8
1828,5
1829,10
1830,2
1831,2
1832,2
1833,11
1834,5
1835,9
1836,4
1837,6
1838,4
1839,12
1840,6
1841,2
1842,5
1843,4
1844,6
1845,4
1846,2
1847,3
1848,5
1849,5
1850,5
1851,8
1852,3
1853,6
1854,6
1855,5
1856,5
1857,5
1858,3
1859,6
1860,5
1861,5
1862,0
1863,5
1864,5
1865,4
1866,8
1867,8
1868,5
1869,3
1870,7
1871,2
1872,4
1873,4
1874,3
1875,3
1876,5
1877,6
1878,3
1879,2
1880,7
1881,3
1882,4
1883,4
1884,9
1885,8
1886,8
1887,7
1888,3
1889,3
1890,2
1891,8
1892,4
1893,5
1894,5
1895,4
1896,4
1897,6
1898,5
1899,5
1900,8
1901,6
1902,5
1903,11
1904,3
1905,6
1906,8
1907,6
1908,3
1909,6
1910,6
1911,8
1912,7
1913,4
1914,7
1915,5
1916,3
1917,7
1918,3
1919,13
1920,2
1921,6
1922,8
1923,4
1924,6
1925,3
1926,5
1927,3
1928,8
1929,2
1930,6
1931,6
1932,8
1933,6
1934,4
1935,3
1936,2
1937,6
1938,4
1939,3
1940,9
1941,12
1942,4
1943,4
1944,4
1945,6
1946,6
1947,6
1948,4
1949,5
1950,4
1951,3
1952,4
1953,7
1954,5
1955,10
1956,8
1957,7
1958,2
1959,6
1960,4
1961,4
1962,3
1963,4
1964,8
1965,2
1966,3
1967,6
1968,6
1969,5
1970,2
1971,4
1972,2
1973,4
1974,1
1975,1
1976,6
1977,4
1978,5
1979,7
1980,6
1981,7
1982,6
1983,6
1984,8
1985,3
1986,7
1987,6
1988,4
1989,8
1990,5
1991,8
1992,3
1993,3
1994,10
1995,9
1996,6
1997,6
1998,6
1999,3
2000,3
2001,4
2002,7
2003,5
2004,13
2005,10
2006,1
2007,6
2008,4
2009,5
2010,4
2011,6
2012,4
2013,1
2014,10
2015,7
2016,10
2017,2
2018,2
2019,5
2020,3
2021,6
2022,1
2023,5
2024,5
2025,4
2026,8
