num,load
2326,24
2327,15
2328,21
2329,27
2330,24
2331,13
2332,14
2333,14
2334,21
2335,16
2336,19
2337,8
2338,14
2339,18
2340,14
2341,20
2342,18
2343,23
2344,25
2345,18
2346,18
2347,7
2348,13
2349,13
2350,10
2351,5
2352,9
2353,4
2354,9
2355,5
2356,8
2357,5
2358,3
2359,4
2360,4
2361,3
2362,2
2363,5
2364,6
2365,6
2366,7
2367,6
2368,6
2369,5
2370,7
2371,6
2372,6
2373,9
2374,7
2375,13
2376,7
2377,7
2378,3
2379,3
2380,6
2381,12
2382,10
2383,2
2384,8
2385,3
2386,4
2387,2
2388,11
2389,15
2390,2
2391,8
2392,6
2393,4
2394,4
2395,5
2396,1
2397,3
2398,1
2399,4
2400,2
2401,5
2402,5
2403,4
2404,2
2405,2
2406,3
2407,2
2408,1
2409,3
2410,2
2411,0
2412,0
2413,3
2414,1
2415,2
2416,0
2417,1
2418,2
2419,5
2420,1
2421,1
2422,3
2423,3
2424,4
2425,4
2426,1
2427,1
2428,7
2429,4
2430,6
2431,1
2432,4
2433,5
2434,4
2435,9
2436,1
2437,5
2438,2
2439,4
2440,4
2441,4
2442,4
2443,6
2444,7
2445,5
2446,1
2447,4
2448,7
2449,5
2450,2
2451,6
2452,1
2453,4
2454,3
2455,3
2456,1
2457,1
2458,2
2459,2
2460,4
2461,5
2462,2
2463,3
2464,5
2465,4
2466,4
2467,6
2468,0
2469,0
2470,6
2471,3
2472,1
2473,3
2474,2
2475,4
2476,6
2477,4
2478,5
2479,4
2480,9
2481,5
2482,2
2483,2
2484,7
2485,6
2486,2
2487,4
2488,4
2489,2
2490,2
2491,4
2492,2
2493,2
2494,1
2495,4
2496,3
2497,3
2498,10
2499,3
2500,5
2501,5
2502,5
2503,5
2504,2
2505,5
2506,10
2507,8
2508,5
2509,4
2510,7
2511,4
2512,3
2513,2
2514,4
2515,6
2516,3
2517,5
2518,9
2519,6
2520,3
2521,8
2522,7
2523,11
2524,7
2525,10
2526,14
2527,10
2528,7
2529,6
2530,5
2531,11
2532,9
2533,10
2534,6
2535,11
2536,7
2537,3
2538,7
2539,7
2540,10
2541,11
2542,4
2543,7
2544,5
2545,13
2546,7
2547,7
2548,2
2549,3
2550,4
2551,4
2552,6
2553,6
2554,10
2555,6
2556,8
2557,10
2558,15
2559,8
2560,14
2561,16
2562,16
2563,8
2564,15
2565,12
2566,14
2567,13
2568,15
2569,11
2570,11
2571,11
2572,11
2573,10
2574,11
2575,8
2576,12
2577,10
2578,8
2579,12
2580,6
2581,2
2582,5
2583,5
2584,2
2585,2
2586,4
2587,2
2588,2
2589,1
2590,1
2591,3
2592,9
2593,7
2594,3
2595,9
2596,7
2597,6
2598,7
2599,10
2600,5
2601,5
2602,8
2603,5
2604,3
2605,2
2606,3
2607,2
2608,11
2609,6
2610,8
2611,6
2612,2
2613,2
2614,6
2615,3
2616,8
2617,1
2618,5
2619,2
2620,1
2621,4
2622,3
2623,3
2624,4
2625,4
2626,1
2627,3
2628,1
2629,3
2630,1
2631,2
2632,1
2633,2
2634,0
2635,2
2636,2
2637,1
2638,1
2639,3
2640,1
2641,1
2642,3
2643,3
2644,5
2645,2
2646,2
2647,2
2648,1
2649,0
2650,5
2651,2
2652,1
2653,4
2654,4
2655,0
2656,12
2657,5
2658,8
2659,7
2660,2
2661,5
2662,5
2663,7
2664,5
2665,5
2666,5
2667,3
2668,1
2669,5
2670,5
2671,4
2672,5
2673,1
2674,4
2675,2
2676,6
2677,5
2678,4
2679,4
2680,8
2681,1
2682,6
2683,3
2684,3
2685,2
2686,3
2687,3
2688,4
2689,4
2690,5
2691,4
2692,1
2693,5
2694,4
2695,3
2696,5
2697,7
2698,5
2699,3
2700,3
2701,3
2702,2
2703,5
2704,3
2705,4
2706,3
2707,3
2708,6
2709,2
2710,5
2711,5
2712,3
2713,3
2714,1
2715,1
2716,2
2717,4
2718,2
2719,3
2720,5
2721,0
2722,2
2723,1
2724,3
2725,3
2726,0
2727,0
2728,0
2729,1
2730,4
2731,2
2732,3
2733,1
2734,1
2735,3
2736,2
2737,1
2738,2
2739,5
2740,2
